lat_rounded,lon_rounded,district_imputed
41.16,29.6,
-34.06,150.74,
41.15,29.16,
42.04,12.45,
19.46,-99.07,
19.44,-99.07,
-34.12,18.86,
41.08,29.25,
-33.72,150.86,
41.14,29.59,
41.97,12.47,
19.19,-99.09,
-33.81,150.94,
41.21,28.77,
41.08,28.78,
40.99,28.53,
41.25,28.67,
-33.75,150.78,
-33.9,150.94,
-33.76,150.68,
-33.96,18.46,
-34.07,18.38,
-33.62,151.03,
-22.96,-43.57,
-33.89,18.72,
-33.85,18.68,
-33.71,150.73,
13.76,100.81,
-33.77,150.88,
22.24,113.97,
13.68,100.49,
-33.82,18.72,
-22.94,-43.26,
41.95,12.4,
13.67,100.66,
41.23,28.1,
41.07,28.25,
13.87,100.66,
-22.82,-43.36,
19.19,-99.03,
41.1,28.87,
13.65,100.49,
-22.97,-43.59,
13.69,100.7,
-33.83,18.59,
41.33,28.7,
19.3,-99.27,
-22.81,-43.38,
-33.73,150.85,
41.1,28.85,
41.02,28.81,
13.63,100.43,
13.74,100.71,
13.92,100.68,
13.88,100.91,
-33.85,18.71,
-34.06,18.64,
-33.97,18.68,
41.13,29.83,
13.84,100.62,
-33.57,18.48,
-34.05,18.7,
-33.96,18.72,
41.09,29.16,
41.72,12.36,
-33.8,151.02,
-33.73,18.61,
-33.9,18.58,
22.43,114.01,
42.06,12.35,
42.02,12.57,
41.41,28.19,
41.12,28.04,
41.07,28.37,
-33.75,18.7,
-33.99,18.57,
-33.76,150.86,
-33.95,18.73,
-33.94,18.63,
41.84,12.62,
-33.74,150.82,
13.77,100.73,
19.23,-99.22,
41.24,28.99,
-33.76,151.04,
-23.01,-43.5,
-22.85,-43.47,
-33.96,150.86,
-33.7,150.99,
-34.19,18.45,
-33.87,150.93,
-33.62,151.31,
-33.58,151.13,
-22.89,-43.7,
-33.52,151.15,
-33.68,151.21,
41.89,12.68,
13.81,100.74,
-33.73,18.46,
-22.89,-43.6,
-33.72,151.18,
40.99,29.4,
41.88,12.59,
-23.06,-43.55,
-23.04,-43.52,
-34.03,151.17,
-33.94,18.69,
41.97,12.31,
-33.94,18.61,
19.3,-99.0,
-22.95,-43.66,
41.13,29.26,
13.71,100.36,
13.67,100.41,
22.48,114.01,
-22.93,-43.69,
41.37,28.2,
41.14,28.12,
41.11,29.85,
42.03,12.55,
-33.56,18.49,
-33.93,18.6,
-22.87,-43.24,
40.85,29.31,
-34.04,18.7,
-34.03,18.74,
41.02,28.48,
-23.01,-43.55,
40.98,28.7,
40.97,28.8,
41.14,28.79,
-33.9,151.07,
-33.91,150.88,
-22.91,-43.54,
13.9,100.62,
41.07,28.24,
41.11,29.82,
13.95,100.59,
-22.97,-43.57,
41.15,29.75,
-22.9,-43.37,
-22.96,-43.68,
41.1,29.03,
41.0,28.53,
-34.01,18.55,
41.74,12.47,
-33.68,151.01,
22.27,114.24,
41.76,12.38,
-34.13,18.92,
-23.01,-43.51,
-33.78,150.66,
-33.71,151.01,
-33.69,151.12,
40.9,29.36,
41.84,12.72,
-34.02,150.69,
-33.75,151.2,
19.49,-99.11,
41.95,12.61,
42.03,12.45,
42.08,12.34,
-33.82,18.77,
-33.87,150.82,
41.15,28.45,
42.02,12.61,
-33.74,151.18,
-33.55,151.24,
-34.06,151.07,
41.21,28.09,
-33.47,150.91,
-33.93,150.85,
-33.65,151.33,
-33.78,150.79,
-33.7,151.15,
-33.59,151.05,
-33.66,151.04,
-34.05,151.0,
41.1,28.4,
13.68,100.45,
-33.96,150.82,
22.46,114.01,
-22.97,-43.7,
-34.02,150.73,
40.81,29.31,
42.03,12.38,
41.09,28.92,
-33.49,151.08,
-33.75,150.94,
22.22,113.92,
42.01,12.38,
-33.99,150.89,
41.79,12.54,
48.83,2.47,
22.35,114.36,
13.89,100.69,
-34.02,151.08,
-33.66,151.13,
41.1,28.34,
19.29,-99.2,
-33.62,151.02,
-33.73,150.95,
-33.52,150.93,
-33.68,151.23,
41.06,28.32,
41.79,12.59,
42.06,12.34,
-33.9,150.97,
41.09,29.13,
-34.05,18.53,
41.05,28.36,
41.17,29.59,
41.14,29.7,
22.45,114.36,
-22.81,-43.33,
-33.78,151.22,
41.78,12.55,
-33.96,18.51,
40.92,29.19,
41.72,12.5,
41.77,12.28,
13.77,100.44,
19.35,-99.06,
41.12,29.12,
41.08,28.17,
41.09,28.19,
13.87,100.69,
-33.85,18.72,
-22.86,-43.35,
-22.99,-43.51,
41.27,28.69,
41.05,29.52,
-22.98,-43.56,
-22.93,-43.32,
-22.98,-43.63,
19.19,-98.99,
13.68,100.66,
-33.97,18.56,
-34.01,18.72,
-33.94,151.08,
41.91,12.26,
41.9,12.61,
13.74,100.44,
13.77,100.78,
-33.49,151.1,
-34.12,18.4,
-33.79,150.85,
-33.8,150.69,
-33.77,151.25,
13.72,100.8,
19.17,-99.02,
-22.88,-43.59,
22.2,114.04,
-33.75,150.83,
-22.94,-43.59,
-34.0,151.11,
19.2,-99.23,
-34.15,18.4,
-33.97,151.04,
19.21,-99.19,
41.16,29.74,
41.92,12.73,
13.87,100.7,
19.22,-99.1,
-23.01,-43.52,
-33.72,150.74,
41.21,28.76,
41.0,28.66,
22.25,113.87,
19.23,-99.19,
-33.73,150.84,
-33.68,150.71,
13.76,100.8,
13.73,100.68,
19.46,-99.11,
-22.97,-43.69,
13.91,100.69,
22.39,114.31,
19.21,-99.0,
-33.79,151.01,
41.76,12.54,
42.03,12.44,
19.31,-99.1,
19.37,-99.02,
13.79,100.7,
13.81,100.89,
-34.08,18.53,
42.05,12.41,
13.82,100.65,
-33.71,151.0,
-33.71,150.71,
41.16,28.17,
41.04,28.02,
13.86,100.72,
22.49,114.13,
19.23,-98.99,
-33.71,150.87,
13.62,100.43,
19.31,-99.04,
-33.94,150.87,
-33.84,151.12,
40.97,29.28,
13.68,100.4,
13.7,100.38,
13.53,100.42,
13.74,100.39,
19.31,-98.98,
-22.86,-43.52,
-33.79,150.89,
41.02,29.26,
40.96,28.66,
41.14,28.47,
13.87,100.76,
40.98,28.68,
41.08,28.85,
13.76,100.78,
41.11,28.76,
19.23,-99.18,
-23.01,-43.41,
-33.7,151.16,
-33.72,150.65,
-33.68,18.77,
-22.99,-43.55,
13.91,100.72,
13.76,100.4,
-22.89,-43.49,
-22.92,-43.56,
41.79,12.34,
41.98,12.46,
13.91,100.66,
13.68,100.48,
-22.87,-43.45,
13.67,100.43,
13.9,100.68,
-33.88,18.69,
-34.07,18.64,
-34.0,18.7,
13.66,100.68,
-33.74,151.26,
-33.92,18.47,
41.06,28.83,
41.07,28.79,
41.11,28.98,
41.21,28.7,
48.87,2.23,
41.05,28.65,
41.08,28.26,
-22.85,-43.38,
-33.98,18.38,
40.94,29.21,
22.45,114.04,
19.46,-99.22,
-33.97,150.86,
40.98,29.16,
41.78,12.39,
41.91,12.35,
-33.87,18.69,
41.19,29.44,
41.76,12.5,
41.04,29.22,
13.93,100.63,
19.32,-99.18,
41.88,12.41,
13.85,100.59,
41.02,28.61,
-22.9,-43.17,
41.0,28.88,
41.94,12.33,
-22.89,-43.2,
41.07,29.05,
-33.84,18.61,
-22.89,-43.65,
-23.01,-43.4,
42.03,12.47,
13.67,100.59,
40.96,29.17,
41.07,28.7,
41.05,28.84,
48.86,2.23,
22.29,114.29,
-34.03,18.55,
41.08,28.9,
41.73,12.3,
-34.06,150.7,
41.82,12.34,
22.47,113.98,
41.22,28.7,
22.29,114.23,
40.9,29.15,
40.99,28.67,
-22.9,-43.6,
22.3,114.2,
-34.18,18.43,
-22.98,-43.43,
41.09,28.64,
-33.93,150.88,
19.38,-99.1,
22.3,113.94,
-33.68,151.12,
41.73,12.5,
22.36,114.07,
41.18,29.06,
41.75,12.34,
48.81,2.36,
-22.89,-43.53,
19.27,-99.22,
-33.82,18.71,
41.92,12.6,
41.95,12.38,
41.93,12.5,
41.2,28.74,
-22.89,-43.43,
22.23,114.22,
-33.86,151.25,
-23.0,-43.53,
-22.88,-43.43,
40.98,28.89,
13.69,100.36,
13.73,100.44,
13.9,100.72,
-33.83,150.97,
40.97,28.84,
19.49,-99.09,
-22.89,-43.62,
-22.91,-43.4,
41.11,28.74,
41.94,12.32,
-33.97,18.57,
40.87,29.34,
41.03,29.19,
-22.91,-43.31,
41.02,28.83,
40.91,29.27,
41.91,12.62,
40.9,29.29,
-22.92,-43.69,
41.93,12.33,
41.94,12.45,
-34.0,18.49,
13.67,100.68,
-33.77,150.81,
22.37,114.11,
41.94,12.4,
-33.72,151.04,
19.21,-98.99,
40.85,29.12,
48.88,2.24,
19.5,-99.1,
40.99,28.65,
19.28,-99.24,
-33.93,150.96,
41.0,29.18,
-33.92,151.27,
-33.99,151.04,
-33.84,18.64,
42.02,12.47,
-33.7,151.09,
41.78,12.53,
-33.66,151.12,
41.83,12.59,
41.84,12.42,
-34.05,18.93,
-34.04,151.14,
41.95,12.39,
22.3,114.26,
-33.91,18.61,
19.35,-99.01,
42.02,12.45,
-22.86,-43.33,
-22.87,-43.51,
-22.92,-43.42,
41.81,12.31,
41.9,12.67,
-33.99,151.12,
48.87,2.25,
48.9,2.3,
